Running PageRank with data/soc-sign-Slashdot081106.txt
0.00001349 : 6219 30404
0.00001349 : 37373 30405
0.00001349 : 57948 30406
0.00001349 : 61904 30407
0.00001349 : 61905 30408
0.00001349 : 49267 30409
0.00001349 : 46874 30410
0.00001349 : 55067 30411
0.00001349 : 26824 30412
0.00001349 : 58857 30413
0.00001349 : 58855 30414
0.00001349 : 14329 30415
0.00001349 : 14327 30416
0.00001349 : 14319 30417
0.00001349 : 14321 30418
0.00001349 : 14334 30419
0.00001349 : 14330 30420
0.00001349 : 14324 30421
0.00001349 : 39413 30422
0.00001349 : 39414 30423
0.00001349 : 39411 30424
0.00001349 : 39419 30425
0.00001349 : 39415 30426
0.00001349 : 39412 30427
0.00001349 : 39410 30428
0.00001349 : 39703 30429
0.00001349 : 39700 30430
0.00001349 : 32396 30431
0.00001349 : 32395 30432
0.00001349 : 27018 30433
0.00001349 : 27021 30434
0.00001349 : 27020 30435
0.00001349 : 24105 30436
0.00001349 : 24100 30437
0.00001349 : 24096 30438
0.00001349 : 24094 30439
0.00001349 : 24108 30440
0.00001349 : 59151 30441
0.00001349 : 60057 30442
0.00001349 : 60056 30443
0.00001349 : 60059 30444
0.00001349 : 51229 30445
0.00001349 : 51228 30446
0.00001349 : 51230 30447
0.00001349 : 51231 30448
0.00001349 : 51226 30449
0.00001349 : 47828 30450
0.00001349 : 47814 30451
0.00001349 : 47826 30452
0.00001349 : 47823 30453
0.00001349 : 47815 30454
0.00001349 : 32920 30455
0.00001349 : 14001 30456
0.00001349 : 13966 30457
0.00001349 : 13994 30458
0.00001349 : 13959 30459
0.00001349 : 13947 30460
0.00001349 : 14010 30461
0.00001349 : 13974 30462
0.00001349 : 13972 30463
0.00001349 : 14005 30464
0.00001349 : 14006 30465
0.00001349 : 13942 30466
0.00001349 : 27364 30467
0.00001349 : 65243 30468
0.00001349 : 59074 30469
0.00001349 : 68802 30470
0.00001349 : 68803 30471
0.00001349 : 68815 30472
0.00001349 : 59073 30473
0.00001349 : 68805 30474
0.00001349 : 68811 30475
0.00001349 : 68809 30476
0.00001349 : 68808 30477
0.00001349 : 68806 30478
0.00001349 : 68807 30479
0.00001349 : 68804 30480
0.00001349 : 62640 30481
0.00001349 : 60421 30482
0.00001349 : 68801 30483
0.00001349 : 68812 30484
0.00001349 : 68813 30485
0.00001349 : 68814 30486
0.00001349 : 62639 30487
0.00001349 : 68800 30488
0.00001349 : 62641 30489
0.00001349 : 60787 30490
0.00001349 : 59626 30491
0.00001349 : 59629 30492
0.00001349 : 59623 30493
0.00001349 : 59625 30494
0.00001349 : 59624 30495
0.00001349 : 35241 30496
0.00001349 : 22254 30497
0.00001349 : 28898 30498
0.00001349 : 28904 30499
0.00001349 : 28909 30500
0.00001349 : 28892 30501
0.00001349 : 28890 30502
0.00001349 : 32691 30503
0.00001348 : 19324 30504
0.00001348 : 55269 30505
0.00001348 : 47411 30506
0.00001348 : 62036 30507
0.00001348 : 62035 30508
0.00001348 : 38673 30509
0.00001348 : 38675 30510
0.00001348 : 38674 30511
0.00001348 : 38747 30512
0.00001348 : 38744 30513
0.00001348 : 38745 30514
0.00001348 : 47445 30515
0.00001348 : 47447 30516
0.00001348 : 47446 30517
0.00001348 : 27759 30518
0.00001348 : 58407 30519
0.00001348 : 58408 30520
0.00001348 : 55264 30521
0.00001348 : 23374 30522
0.00001348 : 59068 30523
0.00001348 : 32564 30524
0.00001348 : 32556 30525
0.00001348 : 32560 30526
0.00001348 : 32561 30527
0.00001348 : 43383 30528
0.00001348 : 50077 30529
0.00001348 : 26009 30530
0.00001348 : 26008 30531
0.00001348 : 25991 30532
0.00001348 : 26022 30533
0.00001348 : 26018 30534
0.00001348 : 25999 30535
0.00001348 : 25992 30536
0.00001348 : 25994 30537
0.00001348 : 62106 30538
0.00001348 : 59891 30539
0.00001348 : 50725 30540
0.00001348 : 50728 30541
0.00001348 : 50717 30542
0.00001348 : 50738 30543
0.00001348 : 50737 30544
0.00001348 : 50736 30545
0.00001348 : 50733 30546
0.00001348 : 50732 30547
0.00001348 : 50731 30548
0.00001348 : 50730 30549
0.00001348 : 50729 30550
0.00001348 : 50724 30551
0.00001348 : 50722 30552
0.00001348 : 50720 30553
0.00001348 : 50718 30554
0.00001348 : 63921 30555
0.00001348 : 5673 30556
0.00001348 : 5668 30557
0.00001348 : 5692 30558
0.00001348 : 5690 30559
0.00001348 : 29303 30560
0.00001348 : 29302 30561
0.00001348 : 56503 30562
0.00001348 : 56504 30563
0.00001348 : 56505 30564
0.00001348 : 56502 30565
0.00001348 : 47327 30566
0.00001348 : 48557 30567
0.00001348 : 48555 30568
0.00001348 : 33302 30569
0.00001348 : 52284 30570
0.00001348 : 52282 30571
0.00001348 : 52283 30572
0.00001348 : 51181 30573
0.00001348 : 51182 30574
0.00001348 : 51183 30575
0.00001348 : 14250 30576
0.00001348 : 14241 30577
0.00001348 : 18577 30578
0.00001348 : 18567 30579
0.00001348 : 18561 30580
0.00001348 : 10508 30581
0.00001348 : 10500 30582
0.00001348 : 10488 30583
0.00001348 : 10491 30584
0.00001348 : 10528 30585
0.00001348 : 10562 30586
0.00001348 : 10550 30587
0.00001348 : 10543 30588
0.00001348 : 10533 30589
0.00001348 : 17474 30590
0.00001348 : 56369 30591
0.00001348 : 34151 30592
0.00001348 : 5375 30593
0.00001348 : 5371 30594
0.00001348 : 5341 30595
0.00001348 : 5373 30596
0.00001348 : 5352 30597
0.00001348 : 12830 30598
0.00001348 : 26075 30599
0.00001348 : 52064 30600
0.00001348 : 48009 30601
0.00001348 : 52473 30602
0.00001348 : 35741 30603
0.00001347 : 57015 30604
0.00001347 : 44598 30605
0.00001347 : 44596 30606
0.00001347 : 18030 30607
0.00001347 : 31718 30608
0.00001347 : 31719 30609
0.00001347 : 11340 30610
0.00001347 : 11344 30611
0.00001347 : 11356 30612
0.00001347 : 11352 30613
0.00001347 : 11380 30614
0.00001347 : 41978 30615
0.00001347 : 53785 30616
0.00001347 : 53784 30617
0.00001347 : 46728 30618
0.00001347 : 46729 30619
0.00001347 : 46709 30620
0.00001347 : 46731 30621
0.00001347 : 46724 30622
0.00001347 : 46715 30623
0.00001347 : 46734 30624
0.00001347 : 46717 30625
0.00001347 : 46733 30626
0.00001347 : 46713 30627
0.00001347 : 46719 30628
0.00001347 : 46727 30629
0.00001347 : 46714 30630
0.00001347 : 60070 30631
0.00001347 : 60071 30632
0.00001347 : 60072 30633
0.00001347 : 60073 30634
0.00001347 : 46023 30635
0.00001347 : 46025 30636
0.00001347 : 46028 30637
0.00001347 : 46031 30638
0.00001347 : 46032 30639
0.00001347 : 39512 30640
0.00001347 : 60785 30641
0.00001347 : 26829 30642
0.00001347 : 55356 30643
0.00001347 : 55355 30644
0.00001347 : 55359 30645
0.00001347 : 55358 30646
0.00001347 : 55364 30647
0.00001347 : 55363 30648
0.00001347 : 55357 30649
0.00001347 : 55361 30650
0.00001347 : 60406 30651
0.00001347 : 60405 30652
0.00001347 : 74805 30653
0.00001347 : 43028 30654
0.00001347 : 15089 30655
0.00001347 : 60124 30656
0.00001347 : 60125 30657
0.00001347 : 60127 30658
0.00001347 : 60129 30659
0.00001347 : 60131 30660
0.00001347 : 60132 30661
0.00001347 : 53876 30662
0.00001347 : 32425 30663
0.00001347 : 32426 30664
0.00001347 : 32424 30665
0.00001347 : 32427 30666
0.00001347 : 26445 30667
0.00001347 : 14276 30668
0.00001347 : 14300 30669
0.00001347 : 14285 30670
0.00001347 : 14295 30671
0.00001347 : 14279 30672
0.00001347 : 14274 30673
0.00001347 : 14254 30674
0.00001347 : 14292 30675
0.00001347 : 14272 30676
0.00001347 : 34697 30677
0.00001347 : 25675 30678
0.00001347 : 25681 30679
0.00001347 : 68036 30680
0.00001347 : 68035 30681
0.00001347 : 68037 30682
0.00001347 : 68038 30683
0.00001347 : 24359 30684
0.00001347 : 15406 30685
0.00001347 : 15403 30686
0.00001347 : 17231 30687
0.00001347 : 32025 30688
0.00001347 : 32023 30689
0.00001347 : 32024 30690
0.00001347 : 35536 30691
0.00001347 : 35524 30692
0.00001347 : 35516 30693
0.00001347 : 35517 30694
0.00001347 : 35533 30695
0.00001347 : 35531 30696
0.00001347 : 35529 30697
0.00001347 : 35527 30698
0.00001347 : 35526 30699
0.00001347 : 35537 30700
0.00001347 : 35535 30701
0.00001347 : 35519 30702
0.00001347 : 23396 30703
0.00001347 : 43511 30704
0.00001347 : 23589 30705
0.00001347 : 74388 30706
0.00001347 : 17074 30707
0.00001347 : 54655 30708
0.00001347 : 9757 30709
0.00001347 : 9746 30710
0.00001347 : 52164 30711
0.00001347 : 52163 30712
0.00001347 : 41080 30713
0.00001347 : 41082 30714
0.00001347 : 41076 30715
0.00001347 : 41087 30716
0.00001347 : 41075 30717
0.00001347 : 41072 30718
0.00001347 : 41084 30719
0.00001347 : 41079 30720
0.00001347 : 41083 30721
0.00001347 : 55056 30722
0.00001347 : 51917 30723
0.00001346 : 55008 30724
0.00001346 : 39151 30725
0.00001346 : 39149 30726
0.00001346 : 39148 30727
0.00001346 : 52429 30728
0.00001346 : 52425 30729
0.00001346 : 52426 30730
0.00001346 : 52419 30731
0.00001346 : 52421 30732
0.00001346 : 52423 30733
0.00001346 : 52420 30734
0.00001346 : 65322 30735
0.00001346 : 9419 30736
0.00001346 : 9413 30737
0.00001346 : 9407 30738
0.00001346 : 9396 30739
0.00001346 : 9362 30740
0.00001346 : 9371 30741
0.00001346 : 34807 30742
0.00001346 : 6917 30743
0.00001346 : 20730 30744
0.00001346 : 57840 30745
0.00001346 : 57841 30746
0.00001346 : 23616 30747
0.00001346 : 23615 30748
0.00001346 : 23607 30749
0.00001346 : 8173 30750
0.00001346 : 8153 30751
0.00001346 : 8139 30752
0.00001346 : 8106 30753
0.00001346 : 8102 30754
0.00001346 : 8092 30755
0.00001346 : 8158 30756
0.00001346 : 8145 30757
0.00001346 : 8164 30758
0.00001346 : 8184 30759
0.00001346 : 8222 30760
0.00001346 : 48709 30761
0.00001346 : 48711 30762
0.00001346 : 48713 30763
0.00001346 : 48714 30764
0.00001346 : 48720 30765
0.00001346 : 48718 30766
0.00001346 : 48719 30767
0.00001346 : 17845 30768
0.00001346 : 42857 30769
0.00001346 : 66574 30770
0.00001346 : 31431 30771
0.00001346 : 63517 30772
0.00001346 : 43452 30773
0.00001346 : 58524 30774
0.00001346 : 58527 30775
0.00001346 : 58526 30776
0.00001346 : 58525 30777
0.00001346 : 47808 30778
0.00001346 : 47804 30779
0.00001346 : 47800 30780
0.00001346 : 47803 30781
0.00001346 : 47809 30782
0.00001346 : 47802 30783
0.00001346 : 22908 30784
0.00001346 : 49663 30785
0.00001346 : 49422 30786
0.00001346 : 49421 30787
0.00001346 : 49420 30788
0.00001346 : 49419 30789
0.00001346 : 64756 30790
0.00001346 : 64755 30791
0.00001346 : 45845 30792
0.00001346 : 12865 30793
0.00001346 : 46094 30794
0.00001346 : 46088 30795
0.00001346 : 46099 30796
0.00001346 : 46092 30797
0.00001346 : 46091 30798
0.00001346 : 46096 30799
0.00001346 : 46095 30800
0.00001346 : 53715 30801
0.00001346 : 53723 30802
0.00001346 : 53675 30803
0.00001346 : 53722 30804
0.00001346 : 53721 30805
0.00001346 : 53674 30806
0.00001346 : 53673 30807
0.00001346 : 53672 30808
0.00001346 : 53671 30809
0.00001346 : 53677 30810
0.00001346 : 53714 30811
0.00001346 : 53720 30812
0.00001346 : 53719 30813
0.00001346 : 53718 30814
0.00001346 : 53717 30815
0.00001346 : 53676 30816
0.00001346 : 53669 30817
0.00001346 : 53716 30818
0.00001346 : 53670 30819
0.00001346 : 53699 30820
0.00001346 : 53678 30821
0.00001346 : 53707 30822
0.00001346 : 53697 30823
0.00001346 : 53696 30824
0.00001346 : 53695 30825
0.00001346 : 53700 30826
0.00001346 : 53701 30827
0.00001346 : 53702 30828
0.00001346 : 53703 30829
0.00001346 : 53694 30830
0.00001346 : 53693 30831
0.00001346 : 53692 30832
0.00001346 : 53691 30833
0.00001346 : 53704 30834
0.00001346 : 53705 30835
0.00001346 : 53706 30836
0.00001346 : 53690 30837
0.00001346 : 53679 30838
0.00001346 : 53689 30839
0.00001346 : 53688 30840
0.00001346 : 53687 30841
0.00001346 : 53686 30842
0.00001346 : 53710 30843
0.00001346 : 53711 30844
0.00001346 : 53685 30845
0.00001346 : 53712 30846
0.00001346 : 53684 30847
0.00001346 : 53683 30848
0.00001346 : 53698 30849
0.00001346 : 53681 30850
0.00001346 : 53680 30851
0.00001346 : 53713 30852
0.00001346 : 53682 30853
0.00001346 : 53708 30854
0.00001346 : 53725 30855
0.00001346 : 53727 30856
0.00001346 : 53726 30857
0.00001346 : 53724 30858
0.00001346 : 54119 30859
0.00001346 : 44784 30860
0.00001346 : 7410 30861
0.00001346 : 7411 30862
0.00001346 : 7415 30863
0.00001346 : 7416 30864
0.00001346 : 7403 30865
0.00001346 : 7417 30866
0.00001346 : 7406 30867
0.00001346 : 39628 30868
0.00001346 : 39633 30869
0.00001346 : 34785 30870
0.00001346 : 34666 30871
0.00001346 : 21265 30872
0.00001346 : 52586 30873
0.00001346 : 52585 30874
0.00001346 : 52584 30875
0.00001346 : 52581 30876
0.00001346 : 52582 30877
0.00001346 : 52583 30878
0.00001346 : 4834 30879
0.00001346 : 4825 30880
0.00001346 : 55566 30881
0.00001346 : 55565 30882
0.00001346 : 20096 30883
0.00001346 : 33280 30884
0.00001346 : 33285 30885
0.00001346 : 33283 30886
0.00001346 : 33268 30887
0.00001346 : 33279 30888
0.00001346 : 34048 30889
0.00001346 : 59742 30890
0.00001346 : 59740 30891
0.00001346 : 59732 30892
0.00001346 : 59741 30893
0.00001346 : 59734 30894
0.00001346 : 59735 30895
0.00001346 : 59736 30896
0.00001346 : 59737 30897
0.00001346 : 59739 30898
0.00001346 : 51873 30899
0.00001346 : 36382 30900
0.00001346 : 36384 30901
0.00001346 : 36379 30902
0.00001346 : 59291 30903
0.00001346 : 26810 30904
0.00001346 : 58994 30905
0.00001346 : 58992 30906
0.00001346 : 58993 30907
0.00001346 : 54326 30908
0.00001346 : 54325 30909
0.00001346 : 54322 30910
0.00001346 : 54323 30911
0.00001346 : 55016 30912
0.00001346 : 59286 30913
0.00001346 : 32062 30914
0.00001346 : 47190 30915
0.00001346 : 61816 30916
0.00001346 : 61814 30917
0.00001346 : 61815 30918
0.00001346 : 61812 30919
0.00001346 : 63889 30920
0.00001346 : 51607 30921
0.00001346 : 21740 30922
0.00001346 : 13850 30923
0.00001346 : 13863 30924
0.00001346 : 13870 30925
0.00001346 : 13844 30926
0.00001345 : 56343 30927
0.00001345 : 53872 30928
0.00001345 : 52184 30929
0.00001345 : 52183 30930
0.00001345 : 52185 30931
0.00001345 : 52180 30932
0.00001345 : 62937 30933
0.00001345 : 63801 30934
0.00001345 : 54268 30935
0.00001345 : 20645 30936
0.00001345 : 20648 30937
0.00001345 : 49162 30938
0.00001345 : 50891 30939
0.00001345 : 30488 30940
0.00001345 : 30487 30941
0.00001345 : 30484 30942
0.00001345 : 30485 30943
0.00001345 : 30483 30944
0.00001345 : 30481 30945
0.00001345 : 30486 30946
0.00001345 : 30480 30947
0.00001345 : 30479 30948
0.00001345 : 30489 30949
0.00001345 : 53512 30950
0.00001345 : 53509 30951
0.00001345 : 53507 30952
0.00001345 : 53506 30953
0.00001345 : 53510 30954
0.00001345 : 53508 30955
0.00001345 : 19172 30956
0.00001345 : 19145 30957
0.00001345 : 19152 30958
0.00001345 : 19141 30959
0.00001345 : 19134 30960
0.00001345 : 19127 30961
0.00001345 : 19156 30962
0.00001345 : 42396 30963
0.00001345 : 42389 30964
0.00001345 : 42390 30965
0.00001345 : 42395 30966
0.00001345 : 52276 30967
0.00001345 : 52278 30968
0.00001345 : 52275 30969
0.00001345 : 52274 30970
0.00001345 : 52277 30971
0.00001345 : 53816 30972
0.00001345 : 38838 30973
0.00001345 : 38835 30974
0.00001345 : 38840 30975
0.00001345 : 38843 30976
0.00001345 : 38844 30977
0.00001345 : 38832 30978
0.00001345 : 38846 30979
0.00001345 : 38850 30980
0.00001345 : 38851 30981
0.00001345 : 38853 30982
0.00001345 : 38831 30983
0.00001345 : 57648 30984
0.00001345 : 20762 30985
0.00001345 : 20761 30986
0.00001345 : 20798 30987
0.00001345 : 59901 30988
0.00001345 : 59909 30989
0.00001345 : 59908 30990
0.00001345 : 59900 30991
0.00001345 : 59906 30992
0.00001345 : 59904 30993
0.00001345 : 59902 30994
0.00001345 : 54117 30995
0.00001345 : 14932 30996
0.00001345 : 14945 30997
0.00001345 : 14939 30998
0.00001345 : 14936 30999
0.00001345 : 14933 31000
0.00001345 : 14925 31001
0.00001345 : 14928 31002
0.00001345 : 14926 31003
0.00001345 : 14952 31004
0.00001345 : 14908 31005
0.00001345 : 14903 31006
0.00001345 : 14894 31007
0.00001345 : 14947 31008
0.00001345 : 14892 31009
0.00001345 : 14957 31010
0.00001345 : 54946 31011
0.00001345 : 54940 31012
0.00001345 : 54947 31013
0.00001345 : 54944 31014
0.00001345 : 54943 31015
0.00001345 : 54934 31016
0.00001345 : 54933 31017
0.00001345 : 54936 31018
0.00001345 : 54939 31019
0.00001345 : 54941 31020
0.00001345 : 9916 31021
0.00001345 : 9883 31022
0.00001345 : 9875 31023
0.00001345 : 9923 31024
0.00001345 : 9925 31025
0.00001345 : 9905 31026
0.00001345 : 9930 31027
0.00001345 : 9894 31028
0.00001345 : 9899 31029
0.00001345 : 39589 31030
0.00001345 : 38623 31031
0.00001345 : 52092 31032
0.00001345 : 55318 31033
0.00001345 : 55315 31034
0.00001345 : 55327 31035
0.00001345 : 55317 31036
0.00001345 : 55332 31037
0.00001345 : 55322 31038
0.00001345 : 55314 31039
0.00001345 : 55319 31040
0.00001345 : 55326 31041
0.00001345 : 55329 31042
0.00001345 : 55321 31043
0.00001345 : 33927 31044
0.00001345 : 35653 31045
0.00001345 : 46826 31046
0.00001345 : 38536 31047
0.00001345 : 38539 31048
0.00001345 : 38534 31049
0.00001345 : 38542 31050
0.00001345 : 38532 31051
0.00001345 : 38531 31052
0.00001345 : 38529 31053
0.00001345 : 38541 31054
0.00001345 : 38543 31055
0.00001345 : 38540 31056
0.00001345 : 38535 31057
0.00001345 : 58538 31058
0.00001345 : 58537 31059
0.00001345 : 58534 31060
0.00001345 : 58535 31061
0.00001345 : 56883 31062
0.00001345 : 56881 31063
0.00001345 : 56880 31064
0.00001345 : 56879 31065
0.00001345 : 45387 31066
0.00001345 : 71927 31067
0.00001345 : 63355 31068
0.00001345 : 63356 31069
0.00001345 : 31754 31070
0.00001345 : 7385 31071
0.00001345 : 7389 31072
0.00001345 : 54087 31073
0.00001345 : 50906 31074
0.00001345 : 50905 31075
0.00001345 : 50903 31076
0.00001345 : 50904 31077
0.00001345 : 50902 31078
0.00001345 : 50910 31079
0.00001345 : 50911 31080
0.00001345 : 50908 31081
0.00001345 : 50912 31082
0.00001345 : 67190 31083
0.00001345 : 58333 31084
0.00001344 : 29315 31085
0.00001344 : 26057 31086
0.00001344 : 47559 31087
0.00001344 : 47558 31088
0.00001344 : 19969 31089
0.00001344 : 19957 31090
0.00001344 : 19951 31091
0.00001344 : 19965 31092
0.00001344 : 7317 31093
0.00001344 : 65184 31094
0.00001344 : 65183 31095
0.00001344 : 65185 31096
0.00001344 : 65182 31097
0.00001344 : 65181 31098
0.00001344 : 9490 31099
0.00001344 : 10851 31100
0.00001344 : 50286 31101
0.00001344 : 50297 31102
0.00001344 : 50296 31103
0.00001344 : 50303 31104
0.00001344 : 50314 31105
0.00001344 : 50295 31106
0.00001344 : 50287 31107
0.00001344 : 50285 31108
0.00001344 : 50325 31109
0.00001344 : 50326 31110
0.00001344 : 50283 31111
0.00001344 : 50299 31112
0.00001344 : 50301 31113
0.00001344 : 50309 31114
0.00001344 : 50288 31115
0.00001344 : 50316 31116
0.00001344 : 50315 31117
0.00001344 : 50290 31118
0.00001344 : 50317 31119
0.00001344 : 50304 31120
0.00001344 : 50291 31121
0.00001344 : 50289 31122
0.00001344 : 50308 31123
0.00001344 : 50318 31124
0.00001344 : 50292 31125
0.00001344 : 50293 31126
0.00001344 : 50320 31127
0.00001344 : 50302 31128
0.00001344 : 50321 31129
0.00001344 : 50324 31130
0.00001344 : 50294 31131
0.00001344 : 50327 31132
0.00001344 : 50270 31133
0.00001344 : 50272 31134
0.00001344 : 50279 31135
0.00001344 : 50260 31136
0.00001344 : 50273 31137
0.00001344 : 50280 31138
0.00001344 : 50268 31139
0.00001344 : 50282 31140
0.00001344 : 50281 31141
0.00001344 : 50257 31142
0.00001344 : 50277 31143
0.00001344 : 50267 31144
0.00001344 : 50263 31145
0.00001344 : 43164 31146
0.00001344 : 43169 31147
0.00001344 : 43167 31148
0.00001344 : 43163 31149
0.00001344 : 43160 31150
0.00001344 : 43162 31151
0.00001344 : 43161 31152
0.00001344 : 43158 31153
0.00001344 : 43153 31154
0.00001344 : 43157 31155
0.00001344 : 43154 31156
0.00001344 : 43155 31157
0.00001344 : 43165 31158
0.00001344 : 48008 31159
0.00001344 : 48001 31160
0.00001344 : 48006 31161
0.00001344 : 48002 31162
0.00001344 : 48005 31163
0.00001344 : 48196 31164
0.00001344 : 9541 31165
0.00001344 : 9535 31166
0.00001344 : 9439 31167
0.00001344 : 62470 31168
0.00001344 : 72115 31169
0.00001344 : 63420 31170
0.00001344 : 63421 31171
0.00001344 : 59056 31172
0.00001344 : 63422 31173
0.00001344 : 72113 31174
0.00001344 : 19797 31175
0.00001344 : 64377 31176
0.00001344 : 62469 31177
0.00001344 : 72114 31178
0.00001344 : 6075 31179
0.00001344 : 51970 31180
0.00001344 : 51972 31181
0.00001344 : 64227 31182
0.00001344 : 64228 31183
0.00001344 : 65271 31184
0.00001344 : 65272 31185
0.00001344 : 60767 31186
0.00001344 : 29642 31187
0.00001344 : 29646 31188
0.00001344 : 29647 31189
0.00001344 : 29633 31190
0.00001344 : 29634 31191
0.00001344 : 29637 31192
0.00001344 : 29638 31193
0.00001344 : 29631 31194
0.00001344 : 14806 31195
0.00001344 : 15899 31196
0.00001344 : 15892 31197
0.00001344 : 15887 31198
0.00001344 : 15905 31199
0.00001344 : 15883 31200
0.00001344 : 15876 31201
0.00001344 : 15900 31202
0.00001344 : 54100 31203
0.00001344 : 54102 31204
0.00001344 : 54104 31205
0.00001344 : 54096 31206
0.00001344 : 55062 31207
0.00001344 : 3739 31208
0.00001344 : 28589 31209
